,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
moment_0_3_0,0.7817227171647521,0.75,0.81,0.7817309698359192,0.75,0.81,0.7829446406663627,0.76,0.81,0.9932356781893292,0.99,0.99,0.993236003130992,0.99,0.99,0.99328371807892,0.99,0.99,Original,Moment,x0-y3-z0
moment_0_3_1,0.9720530634083784,0.97,0.98,0.9720530698626474,0.97,0.98,0.9720622741630908,0.97,0.98,0.99929926155344,1.0,1.0,0.99929926171981,1.0,1.0,0.9992994989741149,1.0,1.0,Original,Moment,x1-y3-z0
moment_0_3_2,0.9741542194089936,0.97,0.98,0.9741542269970244,0.97,0.98,0.9741659531685876,0.97,0.98,0.999353308526128,1.0,1.0,0.9993533087209006,1.0,1.0,0.999353609709441,1.0,1.0,Original,Moment,x2-y3-z0
moment_0_3_3,0.9837688856940062,0.98,0.99,0.9837688890645452,0.98,0.99,0.983777264968205,0.98,0.99,0.9995977494316048,1.0,1.0,0.9995977495164796,1.0,1.0,0.9995979604320208,1.0,1.0,Original,Moment,x3-y3-z0
moment_1_0_0,-0.0010364110232765,-0.0,0.0,-0.0010717453739221,-0.0,0.0,-0.0010701965763683,-0.0,0.0,-0.0443306426216164,-0.22,0.12,-0.0459097007047476,-0.22,0.12,-0.0458403887135277,-0.22,0.12,Original,Moment,x0-y0-z1
moment_1_0_1,0.2795113440149037,0.25,0.32,0.2795094539826142,0.25,0.32,0.27947939489962,0.25,0.32,0.9408487836211914,0.93,0.95,0.9408482613105896,0.93,0.95,0.940839953608526,0.93,0.95,Original,Moment,x1-y0-z1
moment_1_0_2,0.3871275783900512,0.35,0.43,0.387129786734492,0.35,0.43,0.3871869874344201,0.35,0.43,0.9628226516650444,0.96,0.97,0.962822984834366,0.96,0.97,0.9628316133667928,0.96,0.97,Original,Moment,x2-y0-z1
moment_1_0_3,0.3367747933743018,0.3,0.38,0.3367743555621307,0.3,0.38,0.336765240955638,0.3,0.38,0.9541686417370496,0.95,0.96,0.9541685560183406,0.95,0.96,0.9541667714335708,0.95,0.96,Original,Moment,x3-y0-z1
moment_1_1_0,0.0174865206908231,0.01,0.02,0.0174950947571332,0.01,0.02,0.0175013566248942,0.01,0.02,0.4218675339062339,0.32,0.51,0.4219892255458825,0.32,0.51,0.4220780691506047,0.32,0.51,Original,Moment,x0-y1-z1
moment_1_1_1,0.1427216746961216,0.12,0.17,0.1427316566814215,0.12,0.17,0.1427998287741156,0.12,0.17,0.8722171229721656,0.85,0.89,0.872226215331132,0.85,0.89,0.8722882827878496,0.85,0.89,Original,Moment,x1-y1-z1
moment_1_1_2,0.2229277280410936,0.19,0.26,0.2229403956786639,0.19,0.26,0.2230895023957951,0.19,0.26,0.9216432669614402,0.91,0.93,0.9216485476081496,0.91,0.93,0.921710663883236,0.91,0.93,Original,Moment,x2-y1-z1
moment_1_1_3,0.2742081795585279,0.24,0.31,0.2742053764834136,0.24,0.31,0.2741619640904306,0.24,0.31,0.9393572878328096,0.93,0.95,0.939356485497778,0.93,0.95,0.9393440574810036,0.93,0.95,Original,Moment,x3-y1-z1
moment_1_2_0,0.1436507591327626,0.12,0.17,0.1436571719202771,0.12,0.17,0.1437012924241627,0.12,0.17,0.8730587924313588,0.85,0.89,0.8730645696341172,0.85,0.89,0.8731043053566447,0.85,0.89,Original,Moment,x0-y2-z1
moment_1_2_1,0.4963197959301344,0.46,0.54,0.4963175988384776,0.46,0.54,0.4962288507189053,0.46,0.54,0.9758459103221276,0.97,0.98,0.9758457031623452,0.97,0.98,0.9758373338032676,0.97,0.98,Original,Moment,x1-y2-z1
moment_1_2_2,0.3376169528866807,0.3,0.38,0.3376204148278884,0.3,0.38,0.3376927777521297,0.3,0.38,0.9543331439801496,0.95,0.96,0.9543338186374244,0.95,0.96,0.9543479176541184,0.95,0.96,Original,Moment,x2-y2-z1
moment_1_2_3,0.456748564703637,0.42,0.5,0.4567444195422831,0.42,0.5,0.4566015756023059,0.42,0.5,0.9718083521623692,0.97,0.98,0.9718078944757742,0.97,0.98,0.9717921175964748,0.97,0.98,Original,Moment,x3-y2-z1
moment_1_3_0,0.0074682488555507,0.0,0.01,0.0074776271713722,0.0,0.01,0.0074805251580833,0.0,0.01,0.2357674142204568,0.11,0.35,0.2359953148736363,0.11,0.35,0.2360657116754545,0.11,0.35,Original,Moment,x0-y3-z1
